TRAVELER_ID,GENDER,AGE_GRP,INCOME,trip_day,TRAVEL_NUM,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_COMPANIONS_NUM,SIDO,GUNGU,VISIT_AREA_NM,RESIDENCE_TIME_MIN,VISIT_AREA_TYPE_CD,REVISIT_YN,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,sort
a001380,1,20,2,2,8,3,2,2,4,5,3,4,5,2,1,경기,수원시,방화수류정,30,1,0,5,4,4,715
a005375,0,20,2,2,2,3,2,2,4,5,3,4,5,1,1,경기,수원시,방화수류정,30,2,0,3,4,4,1398
a001311,0,20,1,2,2,2,1,2,3,3,4,5,5,2,1,경기,용인시,백남준아트센터,90,3,0,5,4,5,1763
a010249,1,20,4,2,5,2,1,2,3,3,4,5,5,1,1,경기,용인시,백남준아트센터,60,3,0,5,4,5,1511
a001549,1,20,2,1,1,2,1,2,3,3,4,5,5,3,1,경기,용인시,백남준아트센터,120,3,0,4,4,4,925
a004526,0,20,3,1,5,2,3,2,2,3,4,3,6,1,1,경기,파주시,벽초지수목원,120,1,0,5,5,5,99
a015211,1,20,5,2,4,2,3,2,2,3,4,3,6,1,2,경기,파주시,벽초지수목원,120,1,0,5,5,5,1780
a008648,0,20,3,2,1,2,3,2,2,3,4,3,6,7,1,경기,파주시,벽초지수목원,90,1,0,5,5,5,1312
a011203,1,20,4,2,2,2,3,2,2,3,4,3,6,1,1,경기,파주시,벽초지수목원,30,1,0,3,3,3,973
a003021,0,20,2,3,1,3,1,1,1,1,1,1,7,6,1,서울,강남구,별마당도서관,30,4,0,5,5,5,1030
a010165,1,20,3,1,2,4,7,1,4,1,1,3,1,1,1,경기,이천시,별빛정원 우주,90,6,0,3,1,2,1143
a000949,1,20,4,3,1,3,2,2,2,2,6,6,6,3,2,서울,종로구,보신각터,30,2,0,3,3,3,766
a006821,1,20,1,1,2,5,4,5,3,2,5,3,6,1,0,서울,종로구,보안1942,30,3,0,4,3,3,547
a000949,1,20,4,3,1,3,2,2,2,2,6,6,6,3,2,서울,종로구,봄날아트홀,90,3,0,4,4,4,765
a002848,1,20,4,1,2,1,2,2,3,4,3,5,6,1,0,경기,수원시,봉녕사,60,2,1,5,5,5,1910
a001392,0,20,4,2,3,6,7,2,5,2,1,5,6,1,0,경기,가평군,봉림원,30,7,0,3,4,3,934
a010294,0,20,2,3,4,2,3,2,4,5,3,6,3,4,0,경기,남양주시,봉선사,60,2,0,4,5,3,657
a003853,1,20,3,4,4,4,3,2,3,4,4,4,5,8,0,서울,강남구,봉은사,30,2,0,4,3,4,1174
a000984,0,20,6,5,10,4,3,2,3,4,4,4,5,7,0,서울,강남구,봉은사,30,2,0,2,1,1,751
a001103,0,20,4,3,4,4,3,2,3,4,4,4,5,1,0,서울,은평구,봉은사,30,2,0,3,3,3,898
a003226,1,20,2,1,3,4,3,2,3,4,4,4,5,1,1,서울,강남구,봉은사,30,2,0,5,4,4,1230
a010519,1,20,4,1,1,4,3,2,3,4,4,4,5,2,0,서울,강남구,봉은사,30,2,0,4,4,4,1769
a003021,0,20,2,3,1,4,3,2,3,4,4,4,5,6,1,서울,강남구,봉은사,90,2,0,5,5,5,1032
a000828,1,20,5,2,2,4,2,2,4,3,2,4,4,5,1,경기,부천시,부천자연생태공원,30,1,0,3,4,4,580
a008553,1,20,4,1,4,4,2,2,4,3,2,4,4,2,0,경기,부천시,부천자연생태공원,60,1,0,5,5,5,1734
a018137,1,20,4,1,3,2,7,6,1,2,6,2,6,6,1,경기,부천시,부천호수식물원 수피아,30,6,0,5,5,5,774
a012275,1,20,3,3,3,3,4,3,3,4,5,4,4,1,1,인천,부평구,부평문화의거리,90,4,1,4,4,4,109
a001029,0,20,2,3,5,3,4,3,3,4,5,4,4,3,1,인천,부평구,부평문화의거리,60,4,0,5,5,5,1497
a017819,0,20,5,1,2,3,4,3,3,4,5,4,4,2,0,인천,부평구,부평문화의거리,90,4,0,5,4,4,1187
a000770,0,20,1,3,2,2,2,1,7,7,2,2,4,1,1,서울특별시,종로구,북악스카이웨이,30,7,0,5,5,5,236
a001964,1,20,2,2,4,2,2,1,4,4,2,3,3,1,0,서울,종로구,북악팔각정,30,1,0,4,4,4,310
a001982,1,20,1,2,7,2,1,3,3,5,5,2,3,7,0,서울,종로구,북촌마을서재,30,3,0,4,4,4,738
a002396,1,20,4,1,1,2,4,1,4,3,7,2,7,2,0,서울,종로구,북촌전망대,30,3,0,5,5,5,1750
a004863,1,20,1,1,2,7,7,6,7,4,5,3,7,5,0,서울,종로구,북촌전시실,30,3,0,4,4,4,1671
a007222,1,20,3,1,6,4,2,2,3,4,5,4,6,3,1,서울,종로구,북촌한옥마을,60,7,0,3,2,3,533
a008206,1,20,3,1,6,4,2,2,3,4,5,4,6,7,1,서울,종로구,북촌한옥마을,90,7,1,5,5,5,726
a009402,1,20,3,3,5,4,2,2,3,4,5,4,6,1,1,서울,종로구,북촌한옥마을,30,7,0,4,5,5,395
a004863,1,20,1,1,2,4,2,2,3,4,5,4,6,5,0,서울,종로구,북촌한옥마을,30,7,1,5,5,5,1672
a001964,1,20,2,2,4,4,2,2,3,4,5,4,6,1,0,서울,종로구,북촌한옥마을,90,7,0,5,5,4,305
a000653,0,20,1,3,6,4,2,2,3,4,5,4,6,2,1,서울,종로구,북촌한옥마을,30,7,0,4,4,4,510
a011514,0,20,4,2,2,4,2,2,3,4,5,4,6,7,0,서울,종로구,북촌한옥마을,30,7,0,4,3,3,358
a001525,1,20,2,3,3,4,2,2,3,4,5,4,6,3,1,서울,종로구,북촌한옥마을,30,7,0,5,5,5,659
a000413,0,20,2,3,3,4,2,2,3,4,5,4,6,1,1,서울,종로구,북촌한옥마을,90,7,0,4,4,4,60
a001982,1,20,1,2,7,4,2,2,3,4,5,4,6,7,0,서울,종로구,북촌한옥마을,30,7,0,4,3,3,739
a006061,1,20,1,1,2,4,2,2,3,4,5,4,6,2,0,서울,종로구,북촌한옥마을,30,7,1,4,4,4,27
a006679,0,20,2,1,3,4,2,2,3,4,5,4,6,1,0,서울,종로구,북촌한옥마을,30,7,0,2,3,3,1533
a002396,1,20,4,1,1,4,2,2,3,4,5,4,6,2,0,서울,종로구,북촌한옥마을,30,7,0,5,4,4,1749
a000984,0,20,6,5,10,4,2,2,3,4,5,4,6,7,0,서울,종로구,북촌한옥마을,120,7,0,4,2,4,745
a006719,1,20,4,1,1,2,6,2,1,6,2,1,7,7,0,경기도,고양시,북한산둘레길,30,7,0,3,3,3,1047
a000506,1,20,3,10,3,4,2,4,5,3,4,5,5,4,0,서울,용산구,블루스퀘어,210,3,1,5,3,3,1437
a000506,1,20,3,10,3,4,2,4,5,3,4,5,5,4,0,서울,용산구,블루스퀘어,240,3,1,3,3,3,1436
a003920,0,20,2,3,1,4,2,4,5,3,4,5,5,8,0,서울,용산구,블루스퀘어,360,3,1,5,5,5,1676
a006601,0,20,1,1,2,4,2,4,5,3,4,5,5,7,0,서울,용산구,블루스퀘어,60,3,0,5,5,5,1317
a006601,0,20,1,1,2,4,2,4,5,3,4,5,5,7,0,서울,용산구,블루스퀘어,240,3,1,5,5,5,1318
a006411,1,20,3,1,2,4,2,4,5,3,4,5,5,6,0,서울,용산구,블루스퀘어,60,3,0,3,2,3,462
a006498,1,20,1,1,1,4,2,4,5,3,4,5,5,5,0,서울,용산구,블루스퀘어,180,3,1,5,5,5,716
a007960,0,20,4,1,1,4,3,2,2,6,2,2,5,7,0,경기,용인시,빈티지패션팩토리 용인본점,30,4,0,3,2,2,110
a001233,0,20,3,3,1,4,3,2,3,4,3,5,6,7,1,서울,광진구,빛의시어터,90,3,0,5,5,5,563
a006209,1,20,4,2,8,4,3,2,3,4,3,5,6,2,1,서울,광진구,빛의시어터,60,3,0,4,4,4,193
a004051,1,20,1,1,2,4,3,2,3,4,3,5,6,7,1,서울,광진구,빛의시어터,90,3,0,5,5,5,1157
a006209,1,20,4,2,8,4,3,2,3,4,3,5,6,2,1,서울,광진구,빛의시어터,30,4,0,4,4,4,192
a003225,1,20,4,2,8,3,2,3,4,6,4,4,5,2,1,경기,가평군,쁘띠프랑스,60,3,0,1,5,5,761
a001152,0,20,5,2,1,3,2,3,4,6,4,4,5,3,1,경기,가평군,쁘띠프랑스,60,6,0,4,4,4,1656
a005790,0,20,4,2,1,3,2,3,4,6,4,4,5,2,0,경기,가평군,쁘띠프랑스,90,6,0,3,2,4,1381
a001241,1,20,4,3,8,3,2,3,4,6,4,4,5,3,3,경기,가평군,쁘띠프랑스,150,3,0,5,3,5,1748
a006719,1,20,4,1,1,2,6,2,1,6,2,1,7,7,0,서울,은평구,사비나미술관,60,3,0,4,4,4,1046
a000951,1,20,2,3,3,6,6,4,6,2,5,7,1,5,0,서울,동작구,사육신역사공원,60,1,0,5,5,5,1339
a010249,1,20,4,2,5,2,2,3,3,3,5,3,6,1,1,경기,용인시,삼성화재교통박물관,60,2,0,4,2,4,1509
a012471,1,20,2,2,3,7,4,1,4,3,3,1,7,2,1,서울,종로구,삼청공원,30,1,0,5,5,5,647
a018137,1,20,4,1,3,2,7,6,1,2,6,2,6,6,1,경기,부천시,상동호수공원,60,1,0,5,5,5,773
a001960,1,20,4,2,3,5,3,5,3,4,5,2,5,2,0,서울특별시,영등포구,샛강다리,30,1,0,5,5,5,451
a008222,0,20,1,2,1,4,2,2,3,6,5,1,4,6,0,인천,중구,생활사전시관,30,3,0,3,2,2,836
a001725,1,20,4,1,3,4,2,2,3,6,5,1,4,7,1,인천,중구,생활사전시관,30,3,0,4,2,4,175
a005012,0,20,2,2,4,6,6,2,6,6,2,6,4,8,0,서울,서대문구,서대문형무소역사관,90,2,1,4,3,4,36
a003230,1,20,5,2,3,6,3,2,5,6,4,3,6,1,0,서울,중구,서소문성지역사박물관,60,2,0,4,5,4,249
a006590,1,20,4,1,1,5,3,3,4,4,5,4,5,3,1,서울,강남구,서울 선릉과 정릉,60,2,0,4,5,4,588
a002681,1,20,2,3,3,5,3,3,4,4,5,4,5,1,0,서울,강남구,서울 선릉과 정릉,60,2,0,5,5,5,1837
a013660,0,20,5,2,2,5,3,3,4,4,5,4,5,1,0,서울,강남구,서울 선릉과 정릉,60,2,0,5,5,5,878
a002118,1,20,2,2,2,4,4,2,4,5,5,6,4,3,1,서울,종로구,서울공예박물관,60,2,0,5,4,5,1741
a002712,1,20,5,1,1,4,4,2,4,5,5,6,4,2,0,서울,종로구,서울공예박물관,60,2,0,5,5,5,1361
a005012,0,20,2,2,4,4,4,2,4,5,5,6,4,8,0,서울,종로구,서울공예박물관,60,2,0,4,3,4,35
a003182,1,20,4,2,2,4,4,2,4,5,5,6,4,7,0,서울,종로구,서울공예박물관,120,2,0,5,5,5,467
a004864,1,20,4,1,2,3,3,2,4,3,3,5,4,1,1,경기,과천시,서울대공원,360,6,1,5,4,4,439
a001584,1,20,2,3,1,3,3,2,4,3,3,5,4,7,0,경기,과천시,서울대공원,210,6,0,4,4,4,818
a002940,1,20,4,2,1,3,3,2,4,3,3,5,4,8,0,경기,과천시,서울대공원,180,1,0,5,5,5,230
a004092,1,20,3,3,1,3,3,2,4,3,3,5,4,2,1,경기,과천시,서울대공원,150,6,1,4,3,4,1586
a002884,1,20,2,2,1,1,1,1,5,5,2,1,5,2,0,경기,수원시,서울대학교 수원수목원,120,1,0,5,4,5,1542
a002116,0,20,2,1,4,3,2,1,3,5,4,6,5,1,0,서울,중구,서울도서관,30,3,0,4,4,4,905
a002095,1,20,4,2,1,3,2,1,3,5,4,6,5,4,0,서울,중구,서울도서관,60,3,0,5,5,5,159
a000413,0,20,2,3,3,4,1,1,4,4,2,3,7,1,1,서울,강남구,서울동 갤러리아백화점 이스트점,90,4,0,4,4,5,61
a001982,1,20,1,2,7,2,1,3,3,5,5,2,3,7,0,서울,종로구,서울레코드,30,4,0,4,4,4,737
a007456,0,20,4,1,5,6,2,2,2,5,4,3,4,2,1,서울,중구,서울로7017,30,7,1,4,4,5,539
a000984,0,20,6,5,10,6,2,2,2,5,4,3,4,7,0,서울,중구,서울로7017,60,7,0,5,3,4,744
a008206,1,20,3,1,6,4,1,4,5,3,5,1,7,7,1,서울,종로구,서울메트로미술관,30,3,0,4,4,4,727
a017546,1,20,4,1,4,2,4,1,7,7,6,3,4,7,0,서울,종로구,서울미술관 본관,30,3,0,5,5,5,85
a015006,1,20,1,2,6,6,2,2,2,3,3,2,2,1,0,서울,노원구,서울시립미술관 북서울미술관,90,3,0,4,5,5,1782
a000201,1,20,4,3,4,5,4,3,4,3,4,5,2,3,1,서울,중구,서울시립미술관 서소문본관,60,3,0,5,4,4,1283
a004717,0,20,2,1,4,5,4,3,4,3,4,5,2,8,0,서울,중구,서울시립미술관 서소문본관,150,3,1,5,5,5,1138
a000136,1,20,3,2,1,5,4,3,4,3,4,5,2,2,2,서울,중구,서울시립미술관 서소문본관,60,3,0,3,3,3,1833
a002116,0,20,2,1,4,3,2,2,4,3,2,4,4,1,0,서울,강서구,서울식물원,90,6,0,4,4,4,904
a000021,0,20,5,2,2,3,2,2,4,3,2,4,4,3,1,서울,강서구,서울식물원,120,6,0,4,4,4,1529
a004863,1,20,1,1,2,7,7,6,7,4,5,3,7,5,0,서울,강동구,서울암사동유적,60,2,0,4,4,4,1673
a003317,1,20,4,3,4,7,1,2,7,6,6,2,3,2,0,서울,동대문구,서울약령시장,30,4,0,4,4,4,858
a004051,1,20,1,1,2,5,3,3,4,4,4,4,4,7,1,서울,광진구,서울어린이대공원,30,6,0,4,3,3,1156
a002284,1,20,5,2,1,5,3,3,4,4,4,4,4,3,1,서울특별시,광진구,서울어린이대공원,30,6,0,5,5,5,1745
a006987,0,20,1,1,2,5,3,3,4,4,4,4,4,7,0,서울,광진구,서울어린이대공원,90,6,1,4,2,3,277
a004051,1,20,1,1,2,5,3,3,4,4,4,4,4,7,1,서울,광진구,서울어린이대공원,30,1,0,3,3,3,1154
a002284,1,20,5,2,1,5,3,3,4,4,4,4,4,3,1,서울,광진구,서울어린이대공원,60,1,0,5,5,5,1743
a001132,1,20,4,4,2,5,3,3,4,4,4,4,4,7,0,서울,광진구,서울어린이대공원,60,1,0,5,5,5,943
a007408,1,20,2,1,6,5,3,3,4,4,4,4,4,7,0,서울,광진구,서울어린이대공원,30,1,0,4,5,5,495
a004418,0,20,2,3,7,4,5,4,6,6,2,3,7,8,0,서울,종로구,서울역사박물관,60,2,1,5,5,5,1812
a005693,0,20,3,2,1,4,4,2,3,4,3,4,5,1,0,서울,종로구,서울우리소리박물관,30,2,0,4,4,4,791
a002704,0,20,2,1,2,4,4,2,3,4,3,4,5,1,1,서울,종로구,서울우리소리박물관,30,2,0,3,2,3,1753
a001982,1,20,1,2,7,4,4,2,3,4,3,4,5,7,0,서울,종로구,서울우리소리박물관,60,2,0,4,3,4,735
a000277,1,20,4,2,3,4,4,2,3,4,3,4,5,1,1,서울,종로구,서울우리소리박물관,30,2,0,5,5,5,1101
a003302,1,20,3,1,5,4,2,2,4,4,3,4,6,1,1,서울,마포구,서울월드컵경기장,180,5,1,5,5,5,1566
a015803,0,20,2,3,6,4,2,2,4,4,3,4,6,6,0,서울,마포구,서울월드컵경기장,90,5,0,5,5,5,339
a001472,1,20,4,2,4,4,3,1,2,6,7,5,5,3,1,서울,중구,서울특별시청,30,8,0,4,4,4,178
a002095,1,20,4,2,1,4,3,1,2,6,7,5,5,4,0,서울,중구,서울특별시청,60,3,1,5,5,5,161
a002095,1,20,4,2,1,4,3,1,2,6,7,5,5,4,0,서울,중구,서울특별시청,30,7,0,1,5,5,157
a002158,1,20,3,2,3,3,3,5,3,4,5,6,5,8,0,서울,마포구,서울함공원,30,1,0,4,2,4,168
a015229,0,20,2,2,3,2,2,3,5,2,5,2,6,7,0,경기,파주시,서축공업기념관,30,3,0,5,2,4,1480
a012356,1,20,1,2,6,4,2,3,4,4,5,5,5,1,0,서울특별시,송파구,석촌호수,30,1,0,4,4,4,558
a012502,1,20,4,2,1,4,2,3,4,4,5,5,5,1,0,서울특별시,송파구,석촌호수,30,1,0,5,5,5,1860
a003144,1,20,2,2,2,4,2,3,4,4,5,5,5,7,1,서울특별시,송파구,석촌호수,90,1,0,4,4,5,571
a003286,1,20,1,1,1,4,2,3,4,4,5,5,5,7,1,서울특별시,송파구,석촌호수,30,1,1,5,5,5,1335
a002949,1,20,5,3,4,4,2,3,4,4,5,5,5,1,1,서울특별시,송파구,석촌호수,30,1,1,5,5,5,1111
a008224,1,20,4,3,1,4,2,3,4,4,5,5,5,1,1,경기도,시흥시,석촌호수,30,1,0,4,4,3,1410
a005139,0,20,2,1,2,4,2,3,4,4,5,5,5,7,0,서울특별시,송파구,석촌호수,60,1,1,4,5,5,1314
a010181,0,20,2,3,1,5,4,6,4,4,6,6,4,3,1,서울,종로구,석파정,60,3,0,5,5,5,90
a006688,1,20,3,1,1,5,4,6,4,4,6,6,4,3,1,서울,종로구,석파정,210,3,0,5,5,5,1036
a006278,0,20,7,1,6,2,2,2,3,4,3,4,5,7,0,서울,영등포구,선유도공원,120,1,1,4,5,4,560
a012019,0,20,4,2,1,2,2,2,3,4,3,4,5,1,1,서울,영등포구,선유도공원,90,1,0,5,5,5,1126
a012496,1,20,4,2,5,2,2,2,3,4,3,4,5,4,0,서울,영등포구,선유도공원,90,1,0,5,5,5,756
a000181,0,20,2,2,1,3,1,2,4,4,2,1,6,3,1,서울,성동구,섬세이 테라리움,90,3,0,5,4,4,365
a002704,0,20,2,1,2,6,2,1,2,3,5,5,2,1,1,서울,종로구,성균관,30,2,0,4,3,4,1752
a005127,0,20,1,1,6,3,2,5,2,3,3,6,5,1,1,서울,종로구,성균관대학교,150,8,0,3,2,3,1079
a007530,0,20,6,1,3,3,3,5,2,4,5,5,2,2,0,경기,성남시,성남아트센터,30,3,0,5,4,4,1420
a010281,0,20,3,3,5,3,3,6,3,2,4,5,6,7,1,서울특별시,성동구,성수동구두테마공원,30,6,0,4,4,4,1861
a007061,1,20,1,1,1,4,4,2,4,6,4,4,5,6,0,서울,성동구,성수연방,30,4,0,4,3,4,1408
a007658,0,20,1,1,3,4,4,2,4,6,4,4,5,7,1,서울,성동구,성수연방,30,4,0,4,4,4,402
a015318,1,20,4,1,2,2,2,4,2,2,5,3,3,2,0,서울,강북구,성신여자대학교 미아운정그린캠퍼스,180,3,0,5,5,3,1597
a015318,1,20,4,1,2,2,2,4,2,2,5,3,3,2,0,서울,강북구,성신여자대학교 미아운정그린캠퍼스,180,3,1,5,5,3,1596
a000852,1,20,5,2,4,3,2,1,3,4,5,4,4,1,1,경기,양평군,세미원,120,1,0,5,5,5,1053
a000784,1,20,3,1,1,3,2,1,3,4,5,4,4,1,3,경기,양평군,세미원,60,1,0,5,4,5,247
a002102,1,20,4,2,1,3,2,1,3,4,5,4,4,7,1,경기,양평군,세미원,60,1,0,5,5,5,380
a000962,0,20,1,3,2,6,3,3,5,3,6,4,4,2,0,서울,서초구,세빛섬,30,3,0,5,5,5,864
a006402,0,20,2,1,5,6,3,3,5,3,6,4,4,10,0,서울,서초구,세빛섬,30,1,1,5,5,5,1208
a005423,0,20,5,2,1,6,3,3,5,3,6,4,4,2,0,서울,서초구,세빛섬,150,1,0,5,5,5,1624
a002237,1,20,1,2,1,5,4,4,4,3,4,5,4,1,0,서울,종로구,세운전자상가,30,4,0,5,5,5,49
a001716,0,20,1,2,1,5,4,4,4,3,4,5,4,1,1,서울,종로구,세운전자상가,60,4,0,3,3,3,483
a001716,0,20,1,2,1,5,4,4,4,3,4,5,4,1,1,서울,종로구,세운전자상가,60,4,0,3,3,3,486
a002076,0,20,2,1,3,5,4,4,4,3,4,5,4,2,0,서울,종로구,세운전자상가,30,4,1,5,5,5,843
a006558,1,20,2,1,4,4,3,3,2,3,5,6,4,1,0,서울,종로구,세종문화회관,180,3,1,5,5,5,1866
a001316,1,20,2,4,2,4,3,2,7,6,4,2,5,7,5,인천,연수구,센트럴파크,30,7,0,4,5,5,350
a011188,0,20,6,2,1,4,2,3,3,2,5,2,5,3,1,인천,남동구,소래역사관,30,2,0,4,4,4,1302
a001509,1,20,4,2,7,3,2,4,3,3,2,1,7,3,1,인천,남동구,소래포구종합어시장,120,4,0,4,4,4,418
a003089,1,20,4,1,2,6,2,1,1,6,2,6,2,1,1,서울,마포구,소마드로잉카페 홍대점,180,4,0,4,3,3,1731
a011422,1,20,2,1,2,3,2,3,4,6,5,5,5,1,0,서울,강남구,소망교회,60,2,0,5,5,5,1816
a012456,1,20,4,2,4,6,2,1,6,5,2,6,6,3,3,경기,수원시,소우주,90,6,1,5,5,5,1746
a002974,1,20,4,2,4,7,1,3,4,5,7,7,4,1,0,서울,마포구,소카모노,60,4,0,5,5,5,68
a007191,0,20,5,1,1,6,2,2,3,4,4,5,2,2,1,인천,연수구,솔찬공원,60,1,0,2,1,1,873
a001084,0,20,2,2,5,6,2,2,3,4,4,5,2,2,2,인천,연수구,솔찬공원,60,1,0,4,3,4,1226
a000019,0,20,6,2,2,4,2,2,4,5,4,4,4,7,6,인천,연수구,송도달빛축제공원,30,8,0,5,5,5,149
a000030,0,20,1,3,1,4,2,2,4,5,4,4,4,9,3,인천,연수구,송도달빛축제공원,660,8,0,5,5,5,1518
a000019,0,20,6,2,2,4,2,2,4,5,4,4,4,7,6,인천,연수구,송도달빛축제공원,60,8,0,4,4,4,151
a001029,0,20,2,3,5,4,2,2,4,5,4,4,4,3,1,인천,연수구,송도달빛축제공원,300,8,0,5,5,5,1494
a000019,0,20,6,2,2,4,2,2,4,5,4,4,4,7,6,인천,연수구,송도달빛축제공원,660,8,0,5,4,5,150
a001316,1,20,2,4,2,4,2,2,4,5,4,4,4,7,5,인천,연수구,송도달빛축제공원,60,8,0,4,3,4,353
a002398,1,20,4,2,4,2,1,1,6,7,2,2,6,1,1,인천,연수구,송도센트럴파크 이스트보트하우스,90,5,0,5,5,5,1723
a001084,0,20,2,2,5,4,2,2,4,4,4,4,4,2,2,인천,연수구,송도한옥마을,30,7,0,4,3,3,1227
a001659,0,20,5,2,1,4,2,2,4,4,4,4,4,3,1,인천,연수구,송도한옥마을,30,7,0,5,5,5,1252
a001965,1,20,3,2,6,4,2,2,4,4,4,4,4,1,0,인천,연수구,송도한옥마을,30,7,0,3,2,2,1293
a001160,0,20,5,2,2,4,2,2,4,4,4,4,4,1,1,인천,연수구,송도한옥마을,30,7,0,4,3,4,542
a006537,0,20,2,1,1,7,1,2,2,3,3,6,3,1,1,경기,화성시,수노을중앙공원,60,1,1,5,4,5,267
a010126,1,20,2,3,4,5,2,2,3,5,6,2,6,2,0,경기,수원시,수원광교박물관,30,2,0,4,3,4,1386
a014923,1,20,4,1,2,6,2,2,3,6,5,3,6,10,1,경기,수원시,수원메쎄,270,3,0,4,4,4,1076
a008274,0,20,7,1,3,2,3,3,4,4,5,4,4,2,0,경기,수원시,수원시립 아이파크미술관,120,3,0,5,5,5,998
a003667,1,20,4,2,3,2,3,3,4,4,5,4,4,4,0,경기,수원시,수원시립 아이파크미술관,60,3,0,4,5,5,1515
a003447,1,20,1,1,2,2,3,3,4,4,5,4,4,1,0,경기,수원시,수원시립 아이파크미술관,60,3,0,5,5,5,724
a003636,1,20,2,1,2,2,3,3,4,4,5,4,4,8,0,경기,수원시,수원시립 아이파크미술관,30,3,0,5,4,5,1236
a002884,1,20,2,2,1,2,3,3,4,4,5,4,4,2,0,경기,수원시,수원시립 아이파크미술관,60,3,0,4,5,5,1540
a015109,1,20,5,1,1,4,4,3,4,5,5,5,5,2,0,경기,수원시,수원시립미술관,60,3,0,4,4,4,391
a007079,1,20,1,1,4,4,4,3,4,5,5,5,5,7,0,경기,수원시,수원시립미술관,90,3,0,5,5,5,255
a001879,1,20,4,3,4,4,4,3,4,5,5,5,5,8,1,경기,수원시,수원시립미술관,90,3,0,5,5,5,887
a007260,1,20,2,1,2,4,4,3,4,5,5,5,5,8,0,경기,수원시,수원시립미술관,60,3,0,5,4,4,1192
a002768,1,20,3,2,1,4,2,2,2,4,3,4,6,1,0,경기,수원시,수원영동시장,30,4,0,4,3,3,1344
a005989,0,20,3,2,4,4,1,1,3,3,4,5,5,7,3,경기,수원시,수원월드컵경기장,150,5,0,5,5,5,1738
a010949,1,20,3,1,3,3,4,3,3,3,3,4,3,1,1,경기,수원시,수원탑동시민농장,60,1,0,4,3,3,433
a005714,1,20,5,1,2,3,4,3,3,3,3,4,3,4,1,경기,수원시,수원탑동시민농장,30,1,0,3,2,3,708
a003667,1,20,4,2,3,2,4,1,2,6,4,6,2,4,0,경기,수원시,수원향교,60,2,0,5,5,5,1516
a007894,1,20,4,1,1,3,2,2,4,4,5,4,5,1,0,경기,수원시,수원화성,30,2,0,4,3,3,491
a007079,1,20,1,1,4,3,2,2,4,4,5,4,5,7,0,경기도,수원시,수원화성,30,2,0,5,5,5,257
a002003,1,20,3,1,1,3,2,2,4,4,5,4,5,1,1,경기도,수원시,수원화성,30,2,0,3,3,3,1667
a009705,1,20,4,1,1,3,2,2,4,4,5,4,5,8,0,경기,수원시,수원화성,60,2,0,4,2,3,849
a006803,1,20,4,1,14,3,2,2,4,4,5,4,5,7,0,경기,수원시,수원화성,30,2,0,4,3,3,1201
a003223,0,20,5,2,4,3,2,2,4,4,5,4,5,2,0,경기,수원시,수원화성,60,2,1,4,3,3,21
a005375,0,20,2,2,2,3,2,2,4,4,5,4,5,1,1,경기,수원시,수원화성,30,2,0,5,5,5,1399
a003603,0,20,3,2,6,3,2,2,4,4,5,4,5,7,1,경기도,가평군,수원화성,60,2,0,4,4,4,204
a009706,1,20,4,1,6,3,2,2,4,4,5,4,5,2,0,경기,수원시,수원화성,30,2,0,4,3,3,1713
a004205,1,20,4,1,6,3,2,2,4,4,5,4,5,3,1,경기도,수원시,수원화성,30,2,1,5,4,4,270
a003215,1,20,4,1,2,3,2,2,4,4,5,4,5,2,2,경기도,수원시,수원화성,60,2,0,5,5,5,793
a004024,1,20,5,2,2,3,2,2,4,4,5,4,5,1,1,경기도,수원시,수원화성,30,2,0,4,3,4,805
a012513,0,20,7,1,1,3,2,2,4,4,5,4,5,1,1,경기도,수원시,수원화성,60,2,0,4,4,4,1562
a003450,1,20,6,2,3,3,2,2,4,4,5,4,5,3,1,경기도,수원시,수원화성,30,2,0,5,5,5,621
a017797,0,20,4,1,4,3,2,2,4,4,5,4,5,2,1,경기도,수원시,수원화성,60,2,1,4,4,4,329
a007622,0,20,6,1,1,3,2,2,4,4,5,4,5,2,1,경기도,수원시,수원화성,570,2,0,5,5,5,1080
a012289,0,20,1,2,1,3,2,2,4,4,5,4,5,1,1,경기도,수원시,수원화성,60,2,1,5,4,4,233
a003636,1,20,2,1,2,3,2,2,4,4,5,4,5,8,0,경기도,수원시,수원화성,30,2,1,5,5,5,1237
a001879,1,20,4,3,4,5,4,4,5,6,6,6,2,8,1,경기,수원시,수원화성박물관,60,2,0,5,5,5,884
a002387,1,20,1,2,1,5,4,4,5,6,6,6,2,3,1,경기,수원시,수원화성박물관,60,2,1,4,2,4,717
a001079,0,20,2,2,1,4,2,2,4,5,3,4,4,1,0,서울,중구,숭례문,30,2,0,4,4,4,1611
a015355,0,20,1,1,2,4,2,2,4,5,3,4,4,1,0,서울,중구,숭례문,30,2,0,3,2,2,880
a014876,1,20,1,1,4,4,2,2,4,5,3,4,4,4,0,서울,중구,숭례문,60,1,0,4,3,3,989
a000136,1,20,3,2,1,4,2,2,4,5,3,4,4,2,2,서울,중구,숭례문,30,2,0,4,4,4,1828
